CapTime,av,fr,to
28/01/2022-03:12,0,24,24,
28/01/2022-03:17,0,24,24,
28/01/2022-03:22,0,24,24,
28/01/2022-03:27,0,24,24,
28/01/2022-03:32,0,24,24,
28/01/2022-03:37,0,24,24,
28/01/2022-03:42,0,24,24,
28/01/2022-03:47,0,24,24,
28/01/2022-03:52,0,24,24,
28/01/2022-03:57,0,24,24,
28/01/2022-04:02,0,24,24,
28/01/2022-04:07,0,24,24,
28/01/2022-04:12,0,24,24,
28/01/2022-04:17,0,24,24,
28/01/2022-04:22,0,24,24,
28/01/2022-04:27,0,24,24,
28/01/2022-04:32,0,24,24,
28/01/2022-04:37,0,24,24,
28/01/2022-04:42,0,24,24,
28/01/2022-04:47,0,24,24,
28/01/2022-04:52,0,24,24,
28/01/2022-04:57,0,24,24,
28/01/2022-05:02,0,24,24,
28/01/2022-05:07,0,24,24,
28/01/2022-05:12,0,24,24,
28/01/2022-05:17,0,24,24,
28/01/2022-05:22,0,24,24,
28/01/2022-05:27,0,24,24,
28/01/2022-05:32,0,24,24,
28/01/2022-05:37,0,24,24,
28/01/2022-05:42,0,24,24,
28/01/2022-05:47,0,24,24,
28/01/2022-05:52,0,24,24,
28/01/2022-05:57,0,24,24,
28/01/2022-06:02,0,24,24,
28/01/2022-06:07,0,24,24,
28/01/2022-06:12,0,24,24,
28/01/2022-06:17,0,24,24,
28/01/2022-06:22,0,24,24,
28/01/2022-06:27,0,24,24,
28/01/2022-06:32,0,24,24,
28/01/2022-06:37,0,24,24,
28/01/2022-06:42,0,24,24,
28/01/2022-06:47,5,19,24,
28/01/2022-06:52,11,13,24,
28/01/2022-06:57,11,13,24,
28/01/2022-07:02,11,13,24,
28/01/2022-07:07,11,13,24,
28/01/2022-07:12,11,13,24,
28/01/2022-07:17,11,13,24,
28/01/2022-07:22,11,13,24,
28/01/2022-07:27,11,13,24,
28/01/2022-07:32,11,13,24,
28/01/2022-07:37,11,13,24,
28/01/2022-07:42,11,13,24,
28/01/2022-07:47,11,13,24,
28/01/2022-07:52,11,13,24,
28/01/2022-07:57,11,13,24,
28/01/2022-08:02,10,14,24,
28/01/2022-08:07,10,14,24,
28/01/2022-08:12,10,14,24,
28/01/2022-08:17,10,14,24,
28/01/2022-08:22,10,14,24,
28/01/2022-08:27,10,14,24,
28/01/2022-08:32,10,14,24,
28/01/2022-08:37,10,14,24,
28/01/2022-08:42,10,14,24,
28/01/2022-08:47,11,13,24,
28/01/2022-08:52,11,13,24,
28/01/2022-08:57,11,13,24,
28/01/2022-09:02,11,13,24,
28/01/2022-09:07,11,13,24,
28/01/2022-09:12,10,14,24,
28/01/2022-09:17,10,14,24,
28/01/2022-09:22,11,13,24,
28/01/2022-09:27,11,13,24,
28/01/2022-09:32,12,12,24,
28/01/2022-09:37,11,13,24,
28/01/2022-09:42,11,13,24,
28/01/2022-09:47,11,13,24,
28/01/2022-09:52,12,12,24,
28/01/2022-09:57,12,12,24,
28/01/2022-10:02,12,12,24,
28/01/2022-10:07,12,12,24,
28/01/2022-10:12,12,12,24,
28/01/2022-10:17,12,12,24,
28/01/2022-10:22,12,12,24,
28/01/2022-10:27,11,13,24,
28/01/2022-10:32,11,13,24,
28/01/2022-10:37,11,13,24,
28/01/2022-10:42,11,13,24,
28/01/2022-10:47,11,13,24,
28/01/2022-10:52,11,13,24,
28/01/2022-10:57,11,13,24,
28/01/2022-11:02,11,13,24,
28/01/2022-11:07,11,13,24,
28/01/2022-11:12,11,13,24,
28/01/2022-11:17,11,13,24,
28/01/2022-11:22,11,13,24,
28/01/2022-11:27,11,13,24,
28/01/2022-11:32,11,13,24,
28/01/2022-11:37,11,13,24,
28/01/2022-11:42,11,13,24,
28/01/2022-11:47,11,13,24,
28/01/2022-11:52,11,13,24,
28/01/2022-11:57,11,13,24,
28/01/2022-12:02,12,12,24,
28/01/2022-12:07,12,12,24,
28/01/2022-12:12,12,12,24,
28/01/2022-12:17,12,12,24,
28/01/2022-12:22,12,12,24,
28/01/2022-12:27,12,12,24,
28/01/2022-12:32,12,12,24,
28/01/2022-12:37,12,12,24,
28/01/2022-12:42,12,12,24,
28/01/2022-12:47,11,13,24,
28/01/2022-12:52,11,13,24,
28/01/2022-12:57,11,13,24,
28/01/2022-13:02,11,13,24,
28/01/2022-13:07,11,13,24,
28/01/2022-13:12,11,13,24,
28/01/2022-13:17,11,13,24,
28/01/2022-13:22,11,13,24,
28/01/2022-13:27,11,13,24,
28/01/2022-13:32,11,13,24,
28/01/2022-13:37,11,13,24,
28/01/2022-13:42,11,13,24,
28/01/2022-13:47,11,13,24,
28/01/2022-13:52,11,13,24,
28/01/2022-13:57,11,13,24,
28/01/2022-14:02,10,14,24,
28/01/2022-14:07,10,14,24,
28/01/2022-14:12,10,14,24,
28/01/2022-14:17,10,14,24,
28/01/2022-14:22,10,14,24,
28/01/2022-14:27,10,14,24,
28/01/2022-14:32,10,14,24,
28/01/2022-14:37,10,14,24,
28/01/2022-14:42,9,15,24,
28/01/2022-14:47,9,15,24,
28/01/2022-14:52,9,15,24,
28/01/2022-14:57,9,15,24,
28/01/2022-15:02,9,15,24,
28/01/2022-15:07,8,16,24,
28/01/2022-15:12,8,16,24,
28/01/2022-15:17,8,16,24,
28/01/2022-15:22,8,16,24,
28/01/2022-15:27,7,17,24,
28/01/2022-15:32,8,16,24,
28/01/2022-15:37,7,17,24,
28/01/2022-15:42,5,19,24,
28/01/2022-15:47,5,19,24,
28/01/2022-15:52,6,18,24,
28/01/2022-15:57,7,17,24,
28/01/2022-16:02,7,17,24,
28/01/2022-16:07,6,18,24,
28/01/2022-16:12,6,18,24,
28/01/2022-16:17,6,18,24,
28/01/2022-16:22,7,17,24,
28/01/2022-16:27,7,17,24,
28/01/2022-16:32,7,17,24,
28/01/2022-16:37,7,17,24,
28/01/2022-16:42,7,17,24,
28/01/2022-16:47,7,17,24,
28/01/2022-16:52,7,17,24,
28/01/2022-16:57,8,16,24,
28/01/2022-17:02,8,16,24,
28/01/2022-17:07,8,16,24,
28/01/2022-17:12,8,16,24,
28/01/2022-17:17,8,16,24,
28/01/2022-17:22,7,17,24,
28/01/2022-17:27,7,17,24,
28/01/2022-17:32,7,17,24,
28/01/2022-17:37,7,17,24,
28/01/2022-17:42,7,17,24,
28/01/2022-17:47,8,16,24,
28/01/2022-17:52,8,16,24,
28/01/2022-17:57,9,15,24,
28/01/2022-18:02,9,15,24,
28/01/2022-18:07,9,15,24,
28/01/2022-18:12,9,15,24,
28/01/2022-18:17,9,15,24,
28/01/2022-18:22,8,16,24,
28/01/2022-18:27,9,15,24,
28/01/2022-18:32,9,15,24,
28/01/2022-18:37,7,17,24,
28/01/2022-18:42,7,17,24,
28/01/2022-18:47,7,17,24,
28/01/2022-18:52,7,17,24,
28/01/2022-18:57,7,17,24,
28/01/2022-19:02,6,18,24,
28/01/2022-19:07,6,18,24,
28/01/2022-19:12,6,18,24,
28/01/2022-19:17,5,19,24,
28/01/2022-19:23,5,19,24,
28/01/2022-19:28,5,19,24,
28/01/2022-19:33,5,19,24,
28/01/2022-19:38,5,19,24,
