CapTime;av;fr;to
28/01/2022-01:17;8;0;8;
28/01/2022-01:22;8;0;8;
28/01/2022-01:27;8;0;8;
28/01/2022-01:32;8;0;8;
28/01/2022-01:37;8;0;8;
28/01/2022-01:42;8;0;8;
28/01/2022-01:47;8;0;8;
28/01/2022-01:52;8;0;8;
28/01/2022-01:57;8;0;8;
28/01/2022-02:02;8;0;8;
28/01/2022-02:07;8;0;8;
28/01/2022-02:12;8;0;8;
28/01/2022-02:17;8;0;8;
28/01/2022-02:22;8;0;8;
28/01/2022-02:27;8;0;8;
28/01/2022-02:32;8;0;8;
28/01/2022-02:37;8;0;8;
28/01/2022-02:42;8;0;8;
28/01/2022-02:47;8;0;8;
28/01/2022-02:52;8;0;8;
28/01/2022-02:57;8;0;8;
28/01/2022-03:02;8;0;8;
28/01/2022-03:07;8;0;8;
28/01/2022-03:12;8;0;8;
28/01/2022-03:17;8;0;8;
28/01/2022-03:22;8;0;8;
28/01/2022-03:27;8;0;8;
28/01/2022-03:32;8;0;8;
28/01/2022-03:37;8;0;8;
28/01/2022-03:42;8;0;8;
28/01/2022-03:47;8;0;8;
28/01/2022-03:52;8;0;8;
28/01/2022-03:57;8;0;8;
28/01/2022-04:02;8;0;8;
28/01/2022-04:07;8;0;8;
28/01/2022-04:12;8;0;8;
28/01/2022-04:17;8;0;8;
28/01/2022-04:22;8;0;8;
28/01/2022-04:27;8;0;8;
28/01/2022-04:32;8;0;8;
28/01/2022-04:37;8;0;8;
28/01/2022-04:42;8;0;8;
28/01/2022-04:47;8;0;8;
28/01/2022-04:52;8;0;8;
28/01/2022-04:57;8;0;8;
28/01/2022-05:02;8;0;8;
28/01/2022-05:07;8;0;8;
28/01/2022-05:12;8;0;8;
28/01/2022-05:17;8;0;8;
28/01/2022-05:22;8;0;8;
28/01/2022-05:27;8;0;8;
28/01/2022-05:32;8;0;8;
28/01/2022-05:37;8;0;8;
28/01/2022-05:42;8;0;8;
28/01/2022-05:47;7;1;8;
28/01/2022-05:52;7;1;8;
28/01/2022-05:57;7;1;8;
28/01/2022-06:02;7;1;8;
28/01/2022-06:07;7;1;8;
28/01/2022-06:12;7;1;8;
28/01/2022-06:17;7;1;8;
28/01/2022-06:22;7;1;8;
28/01/2022-06:27;7;1;8;
28/01/2022-06:32;7;1;8;
28/01/2022-06:37;7;1;8;
28/01/2022-06:42;7;1;8;
28/01/2022-06:47;7;1;8;
28/01/2022-06:52;7;1;8;
28/01/2022-06:57;7;1;8;
28/01/2022-07:02;7;1;8;
28/01/2022-07:07;7;1;8;
28/01/2022-07:12;7;1;8;
28/01/2022-07:17;7;1;8;
28/01/2022-07:22;7;1;8;
28/01/2022-07:27;7;1;8;
28/01/2022-07:32;7;1;8;
28/01/2022-07:37;7;1;8;
28/01/2022-07:42;7;1;8;
28/01/2022-07:47;7;1;8;
28/01/2022-07:52;6;2;8;
28/01/2022-07:57;6;2;8;
28/01/2022-08:02;6;2;8;
28/01/2022-08:07;6;2;8;
28/01/2022-08:12;6;2;8;
28/01/2022-08:17;6;2;8;
28/01/2022-08:22;6;2;8;
28/01/2022-08:27;6;2;8;
28/01/2022-08:32;6;2;8;
28/01/2022-08:37;6;2;8;
28/01/2022-08:42;6;2;8;
28/01/2022-08:47;6;2;8;
28/01/2022-08:52;6;2;8;
28/01/2022-08:57;6;2;8;
28/01/2022-09:02;6;2;8;
28/01/2022-09:07;6;2;8;
28/01/2022-09:12;6;2;8;
28/01/2022-09:17;6;2;8;
28/01/2022-09:22;6;2;8;
28/01/2022-09:27;6;2;8;
28/01/2022-09:32;6;2;8;
28/01/2022-09:37;6;2;8;
28/01/2022-09:42;6;2;8;
28/01/2022-09:47;6;2;8;
28/01/2022-09:52;6;2;8;
28/01/2022-09:57;6;2;8;
28/01/2022-10:02;6;2;8;
28/01/2022-10:07;6;2;8;
28/01/2022-10:12;6;2;8;
28/01/2022-10:17;6;2;8;
28/01/2022-10:22;6;2;8;
28/01/2022-10:27;6;2;8;
28/01/2022-10:32;6;2;8;
28/01/2022-10:37;6;2;8;
28/01/2022-10:42;6;2;8;
28/01/2022-10:47;6;2;8;
28/01/2022-10:52;6;2;8;
28/01/2022-10:57;6;2;8;
28/01/2022-11:02;6;2;8;
28/01/2022-11:07;6;2;8;
28/01/2022-11:12;6;2;8;
28/01/2022-11:17;6;2;8;
28/01/2022-11:22;6;2;8;
28/01/2022-11:27;6;2;8;
28/01/2022-11:32;6;2;8;
28/01/2022-11:37;6;2;8;
28/01/2022-11:42;6;2;8;
28/01/2022-11:47;6;2;8;
28/01/2022-11:52;6;2;8;
28/01/2022-11:57;6;2;8;
28/01/2022-12:02;6;2;8;
28/01/2022-12:07;6;2;8;
28/01/2022-12:12;6;2;8;
28/01/2022-12:17;6;2;8;
28/01/2022-12:22;6;2;8;
28/01/2022-12:27;6;2;8;
28/01/2022-12:32;6;2;8;
28/01/2022-12:37;6;2;8;
28/01/2022-12:42;6;2;8;
28/01/2022-12:47;6;2;8;
28/01/2022-12:52;6;2;8;
28/01/2022-12:57;6;2;8;
28/01/2022-13:02;6;2;8;
28/01/2022-13:07;6;2;8;
28/01/2022-13:12;6;2;8;
28/01/2022-13:17;6;2;8;
28/01/2022-13:22;6;2;8;
28/01/2022-13:27;6;2;8;
28/01/2022-13:32;6;2;8;
28/01/2022-13:37;6;2;8;
28/01/2022-13:42;6;2;8;
28/01/2022-13:47;6;2;8;
28/01/2022-13:52;6;2;8;
28/01/2022-13:57;6;2;8;
28/01/2022-14:02;6;2;8;
28/01/2022-14:07;6;2;8;
28/01/2022-14:12;6;2;8;
28/01/2022-14:17;6;2;8;
28/01/2022-14:22;6;2;8;
28/01/2022-14:27;6;2;8;
28/01/2022-14:32;6;2;8;
28/01/2022-14:37;6;2;8;
28/01/2022-14:42;6;2;8;
28/01/2022-14:47;6;2;8;
28/01/2022-14:52;6;2;8;
28/01/2022-14:57;6;2;8;
28/01/2022-15:02;6;2;8;
28/01/2022-15:07;6;2;8;
28/01/2022-15:12;6;2;8;
28/01/2022-15:17;6;2;8;
28/01/2022-15:22;6;2;8;
28/01/2022-15:27;6;2;8;
28/01/2022-15:32;7;1;8;
28/01/2022-15:37;7;1;8;
28/01/2022-15:42;7;1;8;
28/01/2022-15:47;7;1;8;
28/01/2022-15:52;7;1;8;
28/01/2022-15:57;7;1;8;
28/01/2022-16:02;7;1;8;
28/01/2022-16:07;7;1;8;
28/01/2022-16:12;7;1;8;
28/01/2022-16:17;7;1;8;
28/01/2022-16:22;7;1;8;
28/01/2022-16:27;7;1;8;
28/01/2022-16:32;7;1;8;
28/01/2022-16:37;7;1;8;
28/01/2022-16:42;7;1;8;
28/01/2022-16:47;7;1;8;
28/01/2022-16:52;7;1;8;
28/01/2022-16:57;7;1;8;
28/01/2022-17:02;7;1;8;
28/01/2022-17:07;7;1;8;
28/01/2022-17:12;7;1;8;
28/01/2022-17:17;7;1;8;
28/01/2022-17:22;7;1;8;
28/01/2022-17:27;7;1;8;
28/01/2022-17:32;7;1;8;
28/01/2022-17:37;7;1;8;
28/01/2022-17:42;7;1;8;
28/01/2022-17:47;7;1;8;
28/01/2022-17:52;7;1;8;
28/01/2022-17:57;7;1;8;
28/01/2022-18:02;7;1;8;
28/01/2022-18:07;7;1;8;
28/01/2022-18:12;7;1;8;
28/01/2022-18:17;7;1;8;
28/01/2022-18:22;7;1;8;
28/01/2022-18:27;7;1;8;
28/01/2022-18:32;7;1;8;
28/01/2022-18:37;7;1;8;
28/01/2022-18:42;7;1;8;
28/01/2022-18:47;7;1;8;
28/01/2022-18:52;8;0;8;
28/01/2022-18:57;8;0;8;
28/01/2022-19:02;8;0;8;
28/01/2022-19:07;8;0;8;
28/01/2022-19:12;8;0;8;
28/01/2022-19:17;8;0;8;
28/01/2022-19:23;8;0;8;
28/01/2022-19:28;8;0;8;
28/01/2022-19:33;8;0;8;
28/01/2022-19:38;8;0;8;
